id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,oven_temperature,preheating_time,salt_ratio,sugar_content,vanilla_extract,is_lisboa
3482,0.9685150624370542,2.2286472104930906,-0.8746090797474889,0.5893476190698941,-0.20418325149107863,-1.2509830362726162,0.04960001396280353,-0.11165047816959539,0.035986010496149995,0.6554864667633317,1.2771107308344276,-0.8434690612863615,2.4778555615687186,0
2692,1.3145659522053645,-0.6335237472012939,1.0159294095541218,2.0495992316619738,0.25623303997535296,-0.38533443508230736,1.09884888065321,-0.7254327364669995,1.2400263144517063,-1.1366849169523643,0.8649890803278597,0.2236759506998633,-0.5167093895358787,1
1351,-1.1943029986148859,-0.7698176023295978,-0.72336600060336,-1.3744390323470321,0.40011313105861285,-0.38533443508230736,1.0511557503491007,0.5021317801278059,0.9028950293441506,-0.16465975968283428,-0.18282661781689516,-0.058996958019280434,-0.28927407679375694,1
685,-1.1943029986148859,-1.723874588227726,-0.1183936840268446,0.18651958801001237,-0.7797036158241181,-0.38533443508230736,-0.141172507253634,0.5021317801278059,-0.14462003509718346,-0.529169193658908,-0.8717750347289225,-0.8697642155858167,0.5446554032606873,1
1448,1.3145659522053645,1.5471779348515706,1.5452801865585728,2.099952735544456,-1.4703280530237655,0.48031416610800154,-1.6435061118330796,-0.7254327364669995,-1.6015088028834068,2.2805910265733274,0.5387460973890168,-0.6484466668987352,2.3641379051976577,0
2576,-0.502201219078265,1.1382963694666586,1.923387884418895,0.6397011229523838,-0.6645995429575102,-0.38533443508230736,-1.0473419830317123,-0.11165047816959539,-0.9513270387474062,2.2805910265733274,1.6666832339908104,-0.6090039354495523,0.6204671741747274,0
2711,0.01687511557420061,-0.08834832668807775,-0.1183936840268446,-1.525499543994487,-1.0674637979906378,1.778787067893465,-0.7015667883269193,0.5021317801278059,-0.734599784035406,-0.6202965521529266,-0.7211275396659861,-0.8434690612863615,-0.4408976186218379,1
4569,-1.367328443499041,-0.3609360369446858,-0.49650138188716675,0.43828710742243937,-0.6070475065242062,0.48031416610800154,-0.2723286155899348,0.5021317801278059,-0.24094325941362799,0.8681169699160414,-0.39104640398668594,-0.9092069470349996,-0.8957682441060808,1
167,1.0550277848791318,0.8657086592100505,0.7134432512658642,1.1935896656597205,1.7525859872412557,-1.2509830362726162,1.4565473579340305,-0.7254327364669995,1.4567535691637066,-1.0759333446230188,-0.020664664532587765,-0.9398846270510306,-0.8957682441060808,1
4642,0.27641328290043343,-0.22464218181638176,0.7134432512658642,0.3879336035399568,-0.894807688690726,-0.38533443508230736,-0.3915614413502083,0.5021317801278059,-0.5058321262838503,-0.07353240118881585,-0.06096526830738618,0.7386227223975282,0.7720907160028084,1
3890,-0.1561503293099546,-0.9061114574579019,0.03284939511728426,-1.8779740711718862,0.9468574771750004,0.48031416610800154,0.2999889480593778,-0.7254327364669995,0.1925112500103723,-1.0759333446230188,-0.8175611272699675,0.751770299547256,-1.0473917859341615,1
1755,0.8820023399949766,-1.17869916771451,0.864686330409993,-0.8205504896396957,2.1266742240577314,0.48031416610800154,0.5384545995799247,-0.7254327364669995,0.6380061624739282,-0.34691447667087116,-0.6083818029150623,-0.9135894727515755,1.6818319669712936,1
2841,-1.5403538883831962,-0.7698176023295978,-0.04277214445478016,0.43828710742243937,0.08357693067544111,0.48031416610800154,-0.6181038102947278,-0.11165047816959539,-0.5660341414816282,-0.3165386905061984,-0.8832894929502935,0.09220017920258712,-0.3650858477077978,1
1030,0.01687511557420061,-0.3609360369446858,-1.5552029358960686,-0.26666194693235196,1.7813620054579076,-0.38533443508230736,0.38345192609156925,-0.11165047816959539,0.3851576986432613,0.04797074346987541,-0.602624573804377,-0.8894855813104081,-0.7441447022779998,1
3264,-1.5403538883831962,-1.0424053125862058,0.1084709346893487,0.035459076362557594,1.292169695774824,0.48031416610800154,0.44306833897170594,-1.3392149947644034,0.4935213259992614,-0.34691447667087116,0.05369954481376602,-0.058996958019280434,-0.06183876405163585,1
4385,0.5359514502266662,1.8197656451081785,-0.9502306193195533,1.495710688954637,-0.7797036158241181,-0.38533443508230736,-0.35579159362212626,-0.7254327364669995,-0.40950890196740586,-0.25578711817685273,1.7021861468400379,1.1396238254642206,-1.0473917859341615,1
2196,0.4494387277845886,-0.22464218181638176,-0.26963676317097346,0.3375800996574671,-0.5494954700909023,-1.2509830362726162,0.3476820783634872,-1.3392149947644034,0.4935213259992614,0.13909810196389386,-0.4510175405563262,1.1374325626059327,-1.2748270986762824,1
3717,-0.1561503293099546,-0.22464218181638176,-1.1770952380357467,-1.27373202458206,5.292036227889449,-0.38533443508230736,2.1957908776477257,-0.11165047816959539,2.1791777515370403,-0.1950355458475071,-0.7278443069617858,-0.8675729527275288,-0.3650858477077978,1
5134,1.660616841973675,-0.49722989207298984,-0.4208798423151023,0.740408130717356,-0.5494954700909023,-0.38533443508230736,0.44306833897170594,1.11591403842521,0.312915280405928,-0.6506723383175993,-0.5167459062366522,0.5808517966007968,0.7720907160028084,1
142,-1.0212775537307306,-0.49722989207298984,1.2427940282703152,-0.5184294663447789,-1.3839999983738096,0.48031416610800154,-1.7269690898652712,-0.11165047816959539,-1.6617108180811846,2.2805910265733274,1.1787580668602171,-0.7645835983879957,2.4778555615687186,0
4839,1.5741041195315975,-1.0424053125862058,-0.19401522359890902,-0.2163084430498694,-0.08907917862447072,0.48031416610800154,-0.24848205043788013,-0.7254327364669995,-0.024216004701627828,-0.5899207659882537,-0.5858326555648776,0.9950004768172168,-0.5925211604499189,1
306,-1.367328443499041,2.2967941380572428,-0.5721229214592312,1.9488922238970015,0.026024894242137168,-1.2509830362726162,0.168832839723077,0.5021317801278059,0.27679407128726125,1.5363842655388433,2.476473491090663,0.20395458497527189,2.4778555615687186,0
4775,1.5741041195315975,2.0923533553647866,-1.3283383171798755,0.8411151384823211,-1.1825678708572458,-0.38533443508230736,-1.2858076345522593,-0.11165047816959539,-1.3366199360131843,1.6578874101975345,0.6879542851742817,-0.657211718331887,0.46884363234664717,0
2384,0.362926005342511,-0.49722989207298984,-0.4208798423151023,-2.7088068852329052,-1.0674637979906378,0.48031416610800154,-0.8088763315111654,0.5021317801278059,-0.6743977688376283,-1.4404427785990925,-1.0680005935847854,0.0549487106116923,-1.0473917859341615,1
141,1.4010786746474422,-0.49722989207298984,0.864686330409993,-0.9716110012871504,1.292169695774824,-1.2509830362726162,1.8023225526388236,-0.11165047816959539,1.6734808238757066,-0.8025512691409634,-0.241358447108864,0.5326440137184625,-0.4408976186218379,1
3354,-1.367328443499041,1.6834717899798746,-1.6308244754681331,-0.3170154508148416,-1.5278800894570694,0.48031416610800154,-1.9415881762337635,1.11591403842521,-1.9025188788722958,-0.5899207659882537,-0.16939308322529567,-0.7032282383559336,1.5302084251432126,0
3568,0.01687511557420061,-0.22464218181638176,-0.49650138188716675,1.4453571850721474,1.1770656229082161,-1.2509830362726162,2.2196374427997805,1.11591403842521,2.2634605728139294,-0.25578711817685273,0.34875753673639603,-0.16198631235881333,0.3172200905185662,1
3044,-0.8482521088465754,-1.0424053125862058,0.6378217116937996,-2.4822161177617126,-0.5782714883075543,-0.38533443508230736,-0.33194502847007157,-1.3392149947644034,-0.16870084117629458,1.445256907044825,-0.7297633833320143,-0.928928312759591,-1.6538859532464847,1
3774,-0.6752266639624201,-1.17869916771451,0.335335553405542,-0.7198434818747234,0.198681003542049,0.48031416610800154,0.12113970941896761,-0.11165047816959539,0.1925112500103723,-0.1950355458475071,-0.6563587121707746,-0.725140866938813,0.6204671741747274,1
205,-1.7133793332673513,-1.17869916771451,-0.04277214445478016,-1.9283275750543758,0.25623303997535296,1.778787067893465,-0.1888656375577434,-0.11165047816959539,-0.19278164725540572,-0.529169193658908,-0.6539598667079891,-0.8675729527275288,1.0753377996589704,1
2456,0.01687511557420061,-1.0424053125862058,0.18409247426141312,-1.7772670634069139,-0.34806334257433846,-0.38533443508230736,1.2776981192936203,-0.11165047816959539,1.1196222840561507,0.9592443284100598,0.44902927708083473,-0.5125883696848832,-0.06183876405163585,1
68,-0.6752266639624201,-0.08834832668807775,0.03284939511728426,0.3879336035399568,-0.6645995429575102,1.778787067893465,-0.021939681493360553,1.11591403842521,0.13230923481259452,-0.8329270553056363,-0.26390759445904866,-0.8982506327435599,-0.06183876405163585,1
2281,-1.0212775537307306,-0.3609360369446858,-0.49650138188716675,-1.9786810789368583,-0.17540723327442664,0.48031416610800154,-0.5465641148385638,-1.9529972530618074,-0.5539937384420727,-0.34691447667087116,-0.6232546447843332,-0.8807205298772565,-0.3650858477077978,1
2901,1.5741041195315975,0.3205332386968343,-0.34525830274303787,-0.014894427519924945,-0.34806334257433846,1.778787067893465,-0.5823339625666458,1.11591403842521,-0.5660341414816282,-0.7417996968116177,-1.498833238701081,-0.828130221278346,0.5446554032606873,1
2626,-0.1561503293099546,0.8657086592100505,2.1502525031350883,0.5389941151874116,-0.17540723327442664,-1.2509830362726162,1.2776981192936203,-1.3392149947644034,1.1557434931748174,0.04797074346987541,1.4555848332656771,0.6750760995071783,-1.350638869590323,1
1299,1.3145659522053645,-0.7698176023295978,-0.19401522359890902,0.23687309189250205,0.9756334953916523,1.778787067893465,-0.4631011368063724,-0.11165047816959539,-0.48175132020473926,-1.1063091307876916,-0.8391507364350381,-0.9333108384761669,-1.0473917859341615,1
301,1.4875913970895198,2.2967941380572428,-2.0089321733284553,0.8411151384823211,-1.4415520348071136,0.48031416610800154,-1.7388923724412984,1.729696296722614,-1.842316863674518,-0.43804183516488965,0.7589601108727353,-0.7382884440885406,1.3785848833151315,0
4836,-0.4156884966361874,-0.22464218181638176,0.03284939511728426,-0.4680759624622964,-0.37683936079099045,1.3459627672983105,-0.725413353478974,-0.11165047816959539,-0.6503169627585171,-0.5595449798235809,-0.9327057094836768,-0.8040263298371787,1.1511495705730104,1
2261,-0.06963760686787698,0.8657086592100505,-0.34525830274303787,1.5964176967196022,-0.6070475065242062,1.778787067893465,-0.2604053330139075,-0.11165047816959539,-0.21686245333451684,-1.4404427785990925,-1.000832920626788,0.28503131073192545,-1.957133036902646,1
3072,-0.502201219078265,1.1382963694666586,-0.7989875401754244,2.0495992316619738,-0.5494954700909023,0.48031416610800154,-1.4050404603125328,1.11591403842521,-1.3847815481714065,1.4756326932094976,1.7098624523209516,-0.7076107640725096,2.3641379051976577,0
4953,-1.7133793332673513,1.4108840797232665,-0.34525830274303787,0.5389941151874116,-0.5494954700909023,-1.2509830362726162,0.09729314426691292,-0.11165047816959539,-0.012175601662072263,0.6251106805986589,0.5521796319806163,-0.4797194268105641,0.16559654869048526,0
1289,-1.367328443499041,-0.22464218181638176,-0.26963676317097346,-1.8276205672894037,-0.6645995429575102,1.778787067893465,-0.2127122027097981,0.5021317801278059,0.10822842873348337,-1.0455575584583459,-0.5450522826975222,-0.6747418211981904,-0.9715800150201209,1
3622,-1.1077902761728082,1.2745902245949625,1.0915509491261863,0.43828710742243937,-1.4703280530237655,-1.2509830362726162,-1.583889698952943,-1.3392149947644034,-1.589468399843851,2.2805910265733274,0.8553936984767171,-0.6462554040404472,0.7720907160028084,0
2039,0.7089768951108214,-0.22464218181638176,0.6378217116937996,-0.36736895469732417,0.8317534043083924,-1.2509830362726162,1.9811717912792337,-0.7254327364669995,1.769804048192151,0.3821043912812764,-0.44334123507541245,1.941626031597605,0.6204671741747274,1
3756,-0.6752266639624201,-1.314993022842814,-0.34525830274303787,-0.26666194693235196,-1.1825678708572458,-0.38533443508230736,-1.1308049610639037,1.729696296722614,-1.0837714721825173,0.16947388812856667,-1.2666249979034339,-0.8872943184521201,-0.4408976186218379,1
969,-0.4156884966361874,0.7294148040817464,1.0159294095541218,-0.16595493916738688,0.6303212767918286,-1.2509830362726162,1.9334786609751242,-1.9529972530618074,0.035986010496149995,0.41248017744594917,2.476473491090663,1.6918220657527807,-0.06183876405163585,1
4336,-0.06963760686787698,1.2745902245949625,-1.5552029358960686,-0.36736895469732417,-1.0099117615573339,-1.2509830362726162,-1.5481198512248608,1.11591403842521,-1.4209027572900732,-0.863302841470309,0.803578636480548,-0.762392335529708,-0.4408976186218379,0
2202,0.7089768951108214,1.6834717899798746,-2.0845537129005196,-0.9212574974046679,-1.4703280530237655,1.778787067893465,-1.7269690898652712,2.343478555020018,-1.6135492059229624,-1.5923217094224567,0.015797786501753418,-0.7996438041206028,2.212514363369576,0
2121,-1.367328443499041,-0.6335237472012939,-0.04277214445478016,0.035459076362557594,-0.1178551968411227,1.3459627672983105,0.6576874253401982,-0.11165047816959539,0.6741273715925948,-0.377290262835544,0.38521998777073757,-0.1554125237839496,-0.21346230587971682,1
4356,-1.367328443499041,0.7294148040817464,0.9403078699820574,1.1935896656597205,-1.1825678708572458,1.3459627672983105,-1.2858076345522593,-0.11165047816959539,-1.3607007420922954,2.2805910265733274,1.9962846005775534,-0.6922719240644939,1.3027731124010915,0
102,-0.4156884966361874,-0.49722989207298984,0.1084709346893487,-1.9786810789368583,-0.1178551968411227,0.48031416610800154,0.5503778821559521,0.5021317801278059,0.25271326520815013,-0.04315661502414303,-0.44765915690842634,-0.6944631869227819,0.8479024869168492,1
4794,-0.5887139415203426,-0.6335237472012939,0.6378217116937996,0.8914686423648108,-1.0674637979906378,0.48031416610800154,0.3238355132114325,1.729696296722614,0.42127890776192806,-1.0455575584583459,-0.1972196905936087,-0.8916768441686961,0.16559654869048526,1
4824,-1.6268666108252738,-0.3609360369446858,-0.49650138188716675,-1.424792536229522,0.7454253496584365,-0.38533443508230736,0.3238355132114325,1.11591403842521,0.42127890776192806,-0.4076660490002168,-0.5959078065085772,0.7298576709643767,-1.2748270986762824,1
4960,1.0550277848791318,-1.451286877971118,0.864686330409993,-0.36736895469732417,-1.1825678708572458,1.3459627672983105,-1.893895045929654,1.11591403842521,-1.7219128332789624,1.1718748315627696,1.1264632357714914,-0.7821137012542994,1.9092672797134147,0
4505,1.4010786746474422,-0.22464218181638176,-0.49650138188716675,1.344650177307175,-0.7797036158241181,0.48031416610800154,0.46691490412376063,-0.11165047816959539,0.42127890776192806,-1.531570137093111,0.4135263642316076,-0.8303214841366339,-1.2748270986762824,1
3604,-1.5403538883831962,-0.6335237472012939,0.18409247426141312,1.999245727779491,1.292169695774824,-1.2509830362726162,1.0750023155011554,-1.3392149947644034,1.1437030901352618,0.29097703278725795,0.6788386724156965,1.7356473229185394,-0.21346230587971682,1
559,-0.1561503293099546,1.5471779348515706,-0.49650138188716675,-1.0723180090521227,-1.3552239801571575,-1.2509830362726162,-1.4050404603125328,0.5021317801278059,0.035986010496149995,1.3541295485508065,2.1056719536805772,-0.6484466668987352,0.5446554032606873,0
4391,-0.8482521088465754,0.04794552844022628,-0.1183936840268446,1.395003681189665,-1.0674637979906378,-1.2509830362726162,1.337314532173757,-0.7254327364669995,1.3724707478868177,1.445256907044825,-0.7220870778511002,-0.8982506327435599,-0.13765053496567667,1
1904,-1.0212775537307306,0.1842393835685303,-0.1183936840268446,1.5460641928371195,-0.9523597251240299,0.48031416610800154,-0.8327228966632201,0.5021317801278059,-0.5660341414816282,-0.711423910646945,-0.1420462449495397,-0.10720474090161493,-0.81995647319204,1
322,1.0550277848791318,1.9560595002364827,-2.0845537129005196,1.0928826578947481,1.148289604691564,0.48031416610800154,-1.1188816784878763,2.343478555020018,-0.9513270387474062,-0.25578711817685273,2.3345218108303243,-0.6813156097730543,0.9995260287449296,0
1870,1.7471295644157525,0.8657086592100505,-1.6308244754681331,-0.5687829702272686,-0.7221515793908142,0.48031416610800154,-1.6673526769851343,-0.11165047816959539,-1.5533471907251843,-0.9848059861290003,1.1950702160071593,-0.8106001184120424,-0.13765053496567667,0
4945,0.8820023399949766,-0.3609360369446858,-0.49650138188716675,0.7907616345998386,1.205841641124868,-1.2509830362726162,0.753073685948417,-0.11165047816959539,0.698208177671706,-0.16465975968283428,-0.6342893339131469,0.11630407064375445,-1.123203556848202,1
4943,-1.1943029986148859,-0.08834832668807775,-0.1183936840268446,1.5460641928371195,-0.03152714219116678,1.778787067893465,-0.7611832012070561,-1.3392149947644034,-0.5660341414816282,-0.3165386905061984,-0.7024165450562583,-0.655020455473599,-1.199015327762242,1
1682,0.01687511557420061,0.04794552844022628,0.7134432512658642,-0.770196985757206,0.05480091245878914,1.778787067893465,0.31191223063540513,1.11591403842521,0.1925112500103723,-2.458031615115632,-1.0454514462346005,-0.22334167239087563,-1.123203556848202,1
2503,0.8820023399949766,-0.6335237472012939,-0.9502306193195533,0.6397011229523838,-0.06030316040781875,-0.38533443508230736,-0.2723286155899348,-1.3392149947644034,-0.09645842293896122,-0.6202965521529266,-0.5469713590677506,-0.9092069470349996,-0.5925211604499189,1
3632,-0.1561503293099546,0.3205332386968343,-0.49650138188716675,-0.9212574974046679,0.14112896710874506,0.48031416610800154,1.1942351412614287,-1.3392149947644034,1.1798242992539285,0.6251106805986589,0.36746853134612384,0.9950004768172168,-0.81995647319204,1
3939,1.4010786746474422,-0.49722989207298984,-0.26963676317097346,1.395003681189665,0.14112896710874506,1.3459627672983105,-0.0338629640693879,-0.7254327364669995,-0.048296810780738955,-0.012780828859470218,-0.508110062570624,-0.25840187812348264,-1.6538859532464847,1
2886,-0.1561503293099546,-1.314993022842814,-0.04277214445478016,-2.43186261387923,1.0331855318249563,1.3459627672983105,1.3253912495977296,1.11591403842521,1.276147523570373,-0.22541133201217992,-0.8290755854913385,-0.8675729527275288,0.9995260287449296,1
137,0.9685150624370542,-0.3609360369446858,-0.7989875401754244,-1.0723180090521227,0.34256109462530887,0.48031416610800154,0.061523296538830874,-1.3392149947644034,0.011905204417038864,-0.6506723383175993,-0.5416938990496223,0.9402189053600184,-1.4264506405043635,1
3530,-1.4538411659411186,0.3205332386968343,0.7890647908379286,1.24394316954221,1.148289604691564,-1.2509830362726162,1.8619389655189602,0.5021317801278059,1.8661272725085958,-0.25578711817685273,0.17316204886048953,1.433253048474804,-0.13765053496567667,1
1174,0.362926005342511,-1.0424053125862058,-0.19401522359890902,-0.6191364741097511,0.16990498532539705,-0.38533443508230736,-0.5823339625666458,-2.566779511359206,-0.3974684989278503,0.8377411837513686,-1.2104920140742506,-0.931119575617879,-1.350638869590323,1
4313,-0.24266305175203218,-0.7698176023295978,-0.34525830274303787,-0.6694899779922409,-0.26173528792438255,1.3459627672983105,-0.4631011368063724,-1.9529972530618074,-0.7105189779562949,0.2606012466225851,-0.9595727786668757,-0.15322126092566163,0.013973006862404293,1
4442,-1.6268666108252738,-0.22464218181638176,-0.26963676317097346,-1.0723180090521227,0.7166493314417846,-0.38533443508230736,0.5503778821559521,-0.7254327364669995,0.4092385047223725,0.23022546045791228,-1.002751996997017,1.09798983115675,-0.28927407679375694,1
3079,0.9685150624370542,1.9560595002364827,-0.49650138188716675,2.3013667510744007,-1.1250158344239418,0.48031416610800154,-0.06963281179746994,0.5021317801278059,0.011905204417038864,-0.8025512691409634,1.2377696652447434,-0.7163758155056612,1.5302084251432126,0
2100,1.7471295644157525,-0.49722989207298984,2.1502525031350883,-0.26666194693235196,0.05480091245878914,-1.2509830362726162,0.5384545995799247,-0.7254327364669995,0.4092385047223725,-0.5899207659882537,-0.09310979750871311,2.1519872659932475,-0.21346230587971682,1
3309,0.362926005342511,-0.9061114574579019,1.0915509491261863,-1.1730250168170948,0.14112896710874506,-0.38533443508230736,-0.141172507253634,1.11591403842521,-0.03625640774118339,-1.1670607031170372,-1.0248213752546442,-0.9398846270510306,-0.13765053496567667,1
4151,0.795489617552899,-1.17869916771451,-0.1183936840268446,1.8481852161320291,0.34256109462530887,-1.2509830362726162,1.0392324677730733,1.729696296722614,0.9992182536605951,0.9592443284100598,-0.7403183033682709,-0.14883873520908583,-0.7441447022779998,1
2838,-0.24266305175203218,1.9560595002364827,0.7890647908379286,0.23687309189250205,-0.37683936079099045,-1.2509830362726162,0.18075612229910434,-0.11165047816959539,0.27679407128726125,-0.43804183516488965,0.6745207505826822,1.4551656770576833,-1.578074182332444,1
720,0.01687511557420061,-0.3609360369446858,-0.19401522359890902,1.0928826578947481,1.205841641124868,-0.38533443508230736,0.7649969685244443,-1.3392149947644034,0.6018849533552615,-0.377290262835544,-0.13341040128351153,1.3609413741513021,0.5446554032606873,1
4108,-0.8482521088465754,2.2967941380572428,-2.0845537129005196,-0.8205504896396957,-1.4127760165904615,0.48031416610800154,-1.8819717633536266,1.729696296722614,-1.9025188788722958,1.6275116240328618,1.41672353676855,-0.45561553536939686,-0.28927407679375694,0
